,count_id,volume,cl_node_id,location,traffic_id,type,file,OBJECTID,ASSETID,CL_NODE_ID,LAT,LON,FROM_ST,TO_ST,SIG,TRANSITSTOP,RIDERSHIP,SCH_CT,EMPTOT,SUM_POPTTL
343,4238,592,13461,1ST ST at FAIRFAX AVE,1019,manual,FAIRFAX.1ST.170228-NDSMAN.PDF,9824.0,110989.0,13461.0,34.07430396,-118.36142240000001,1ST ST,FAIRFAX AVE,0.0,3.0,138.0,1,3999.028368,1631.446269
344,4244,4030,13485,3RD ST at FAIRFAX AVE,1022,manual,13485_3RDFAI150603.PDF,19256.0,125083.0,13485.0,34.07151559,-118.3614108,3RD ST,FAIRFAX AVE,1.0,1.0,798.0,1,3329.928883,1910.8194
345,4260,325,13497,3RD ST at DETROIT ST,1025,manual,DET3RD080617.PDF,23760.0,132080.0,13497.0,34.06888934,-118.3451226,3RD ST,DETROIT ST,0.0,0.0,,2,1439.409157,3816.3717060000004
346,4269,9041,13531,LE CONTE AVE AT WESTWOOD BLVD,1028,manual,13531_LE CONTE.WESTWOOD07.PDF,5398.0,104005.0,13531.0,34.06367502,-118.4453432,LE CONTE AVE,WESTWOOD BLVD,1.0,3.0,1627.0,0,5201.917915999999,3422.854137
347,4270,9041,13531,LE CONTE AVE AT WESTWOOD BLVD,1028,manual,13531_LECWES071022.PDF,5398.0,104005.0,13531.0,34.06367502,-118.4453432,LE CONTE AVE,WESTWOOD BLVD,1.0,3.0,1627.0,0,5201.917915999999,3422.854137
348,4285,40,13954,ENTRADA DR at SAN LORENZO ST,1037,manual,13954_ENTRADA.SAN LORENZO07.PDF,30499.0,142380.0,13954.0,34.03435589,-118.5093892,ENTRADA DR,SAN LORENZO ST,0.0,0.0,,0,225.73369900000003,482.1349352
349,4287,118,13968,SUNSET BLVD AT BUNDY DR,1038,manual,BUNSUN06 (2).PDF,618.0,96716.0,13968.0,34.06032129,-118.4759442,BUNDY DR,SUNSET BLVD,1.0,2.0,56.0,1,382.3348289,880.5881903
350,4295,125,13968,SUNSET BLVD AT BUNDY DR,1038,manual,BUNDY.SUNSET.111116-MAN.PDF,618.0,96716.0,13968.0,34.06032129,-118.4759442,BUNDY DR,SUNSET BLVD,1.0,2.0,56.0,1,382.3348289,880.5881903
351,4296,44,13968,SUNSET BLVD AT BUNDY DR,1038,manual,BUNDY.SUNSET.111119-MAN.PDF,618.0,96716.0,13968.0,34.06032129,-118.4759442,BUNDY DR,SUNSET BLVD,1.0,2.0,56.0,1,382.3348289,880.5881903
352,4304,860,13997,VETERAN AVE AT WILSHIRE BLVD,1040,manual,13997_VETWIL081021.PDF,12196.0,114275.0,13997.0,34.05772093,-118.4477153,VETERAN AVE,WILSHIRE BLVD,1.0,2.0,9.0,0,13669.104019999999,2473.6155129999997
353,4327,280,14008,KENTER AVE AT SUNSET BLVD,1042,manual,KENTER.SUNSET.111116-MAN.PDF,25826.0,135268.0,14008.0,34.05849953,-118.4782381,KENTER AVE,SUNSET BLVD,1.0,2.0,151.0,0,263.8378228,924.7872832999999
354,4328,81,14008,KENTER AVE AT SUNSET BLVD,1042,manual,KENTER.SUNSET.111119-MAN.PDF,25826.0,135268.0,14008.0,34.05849953,-118.4782381,KENTER AVE,SUNSET BLVD,1.0,2.0,151.0,0,263.8378228,924.7872832999999
355,4332,528,14026,MONTANA AVE AT BARRINGTON AVE,1043,manual,BARRINGTON.MONTANA.111119-MAN.PDF,39645.0,124853.0,14026.0,34.05488818,-118.46717360000001,BARRINGTON AVE,MONTANA AVE,1.0,0.0,,0,5306.151864,4553.032814
356,4335,684,14026,MONTANA AVE AT BARRINGTON AVE,1043,manual,BARRINGTON.MONTANA.111116-MAN.PDF,39645.0,124853.0,14026.0,34.05488818,-118.46717360000001,BARRINGTON AVE,MONTANA AVE,1.0,0.0,,0,5306.151864,4553.032814
357,4347,1903,14120,BARRINGTON AVE AT WILSHIRE BLVD,1046,manual,BARRINGTON_WILSHIRE_2013.PDF,39454.0,121445.0,14120.0,34.04940784,-118.4609211,BARRINGTON AVE,WILSHIRE BLVD,1.0,4.0,2402.0,1,7061.680544,4747.97437
358,4350,1924,14120,BARRINGTON AVE AT WILSHIRE BLVD,1046,manual,BARWIL06.PDF,39454.0,121445.0,14120.0,34.04940784,-118.4609211,BARRINGTON AVE,WILSHIRE BLVD,1.0,4.0,2402.0,1,7061.680544,4747.97437
359,4351,1781,14120,BARRINGTON AVE AT WILSHIRE BLVD,1046,manual,BARRINGTON.WILSHIRE.111116-MAN.PDF,39454.0,121445.0,14120.0,34.04940784,-118.4609211,BARRINGTON AVE,WILSHIRE BLVD,1.0,4.0,2402.0,1,7061.680544,4747.97437
360,4352,653,14120,BARRINGTON AVE AT WILSHIRE BLVD,1046,manual,BARRINGTON.WILSHIRE.111119-MAN.PDF,39454.0,121445.0,14120.0,34.04940784,-118.4609211,BARRINGTON AVE,WILSHIRE BLVD,1.0,4.0,2402.0,1,7061.680544,4747.97437
361,4363,195,14123,COTNER AVE AT SAN DIEGO FRWY,1047,manual,14123_SANDIGOFWYNBONOFFRAMPS.SANTAMONICA09.PDF,40384.0,121447.0,14123.0,34.04714322,-118.44603700000002,COTNER AVE,SAN DIEGO FRWY,1.0,0.0,,1,2728.9790829999997,3343.4247800000003
362,4381,0,14131,SAN DIEGO FRWY AT BELOIT AVE,1049,manual,14131_SANDIEGOFWYSBONOFFRAMPS.SANTAMONICA09-2.PDF,40388.0,128379.0,14131.0,34.04679263,-118.44729960000001,SAN DIEGO FRWY,BELOIT AVE,1.0,0.0,,2,2490.59553,3416.234567
363,4400,23,16341,DORAN ST at SAN FERNANDO ROAD WEST,1058,manual,DORWSA06.PDF,30696.0,142626.0,16341.0,34.15316468,-118.27600659999999,DORAN ST,SAN FERNANDO ROAD WEST,0.0,0.0,,0,1212.311013,201.9216741
364,4405,23,16341,DORAN ST at SAN FERNANDO ROAD WEST,1058,manual,DORAN.SANFERNANDOW.110726-MAN.PDF,30696.0,142626.0,16341.0,34.15316468,-118.27600659999999,DORAN ST,SAN FERNANDO ROAD WEST,0.0,0.0,,0,1212.311013,201.9216741
365,4434,380,16886,WILSHIRE BLVD AT WESTHOLME AVE,1068,manual,WESWIL080319.PDF,23834.0,132186.0,16886.0,34.06153235,-118.4337031,WESTHOLME AVE,WILSHIRE BLVD,1.0,4.0,228.0,1,1014.3062789999999,4060.126465
366,4435,0,16886,WILSHIRE BLVD AT WESTHOLME AVE,1068,manual,WESWIL06.PDF,23834.0,132186.0,16886.0,34.06153235,-118.4337031,WESTHOLME AVE,WILSHIRE BLVD,1.0,4.0,228.0,1,1014.3062789999999,4060.126465
367,4437,0,16893,WILSHIRE BLVD AT SELBY AVE,1069,manual,SELWIL07.PDF,26082.0,135591.0,16893.0,34.06034876,-118.4379648,SELBY AVE,WILSHIRE BLVD,1.0,4.0,169.0,0,8456.793714,4281.440961
368,4438,397,16893,WILSHIRE BLVD AT SELBY AVE,1069,manual,SELWIL080319.PDF,26082.0,135591.0,16893.0,34.06034876,-118.4379648,SELBY AVE,WILSHIRE BLVD,1.0,4.0,169.0,0,8456.793714,4281.440961
369,4454,727,16915,SANTA MONICA BLVD AT CENTURY PARK WEST,1074,manual,16915_CENTURYPARKWEST.SANTAMONICA09.PDF,21597.0,128700.0,16915.0,34.05908443,-118.4212939,CENTURY PARK WEST,SANTA MONICA BLVD,1.0,1.0,11.0,0,7895.474279999999,1132.582093
370,4458,41,16936,CONSTELLATION BLVD AT CENTURY PARK WEST,1075,manual,16936_CENTURYPARKWEST.CONSTELLATION09.PDF,26085.0,135594.0,16936.0,34.0564933,-118.41906000000002,CENTURY PARK WEST,CONSTELLATION BLVD,1.0,0.0,,0,13125.32432,1109.169416
371,4464,378,16957,PICO BLVD AT BEVERWIL DR,1076,manual,16957_BEVERWIL.PICO07.PDF,7806.0,107619.0,16957.0,34.05494751,-118.3991057,BEVERWIL DR,PICO BLVD,1.0,3.0,335.0,1,3000.714443,1692.523657
372,4466,727,16957,PICO BLVD AT BEVERWIL DR,1076,manual,BEVPI207 (2).PDF,7806.0,107619.0,16957.0,34.05494751,-118.3991057,BEVERWIL DR,PICO BLVD,1.0,3.0,335.0,1,3000.714443,1692.523657
373,4474,246,16980,CENTURY PARK WEST AT OLYMPIC BLVD,1078,manual,16980_CENTURYPARKWEST.OLYMPIC09.PDF,23857.0,132209.0,16980.0,34.05317606,-118.4162,CENTURY PARK WEST,OLYMPIC BLVD,1.0,1.0,6.0,0,12643.3516,1321.402984
374,4490,678,17010,WESTWOOD BLVD AT MASSACHUSETTS AVE,1083,manual,WESTWOOD.MASSACHUSETTS.120927-MAN.PDF,30809.0,142783.0,17010.0,34.05184824,-118.438748,MASSACHUSETTS AVE,WESTWOOD BLVD,1.0,1.0,121.0,3,2278.0124739999997,3271.990341
375,4511,1832,17077,SANTA MONICA BLVD AT SEPULVEDA BLVD,1089,manual,SEPULVEDA_SANTAMONICABLVD_2013.PDF,17123.0,121809.0,17077.0,34.04762565,-118.44430109999999,SANTA MONICA BLVD,SEPULVEDA BLVD,1.0,0.0,,0,2870.967491,3376.170804
376,4516,147,17091,OLYMPIC BLVD AT OVERLAND AVE,1090,manual,OLYOVE07 (2).PDF,928.0,97117.0,17091.0,34.04601259,-118.4281656,OLYMPIC BLVD,OVERLAND AVE,1.0,1.0,3.0,1,1328.417525,1570.629704
377,4531,0,17128,LA GRANGE AVE AT SEPULVEDA BLVD,1093,manual,LAGSEP07.PDF,35487.0,149856.0,17128.0,34.04299938,-118.44031159999999,LA GRANGE AVE,SEPULVEDA BLVD,1.0,0.0,,0,2748.032063,1851.514047
378,4533,0,17136,VETERAN AVE AT OLYMPIC BLVD,1094,manual,OLYVET07.PDF,30830.0,142812.0,17136.0,34.04227713,-118.4344172,OLYMPIC BLVD,VETERAN AVE,1.0,1.0,0.0,0,2334.712933,1340.941523
379,4544,689,17172,OLYMPIC BLVD AT SEPULVEDA BLVD,1096,manual,SEPULVEDA_OLYMPIC_2013.PDF,35502.0,149877.0,17172.0,34.04019779,-118.43789579999999,OLYMPIC BLVD,SEPULVEDA BLVD,1.0,2.0,160.0,0,2948.225812,1301.348549
380,4545,0,17172,OLYMPIC BLVD AT SEPULVEDA BLVD,1096,manual,OLYSEP07.PDF,35502.0,149877.0,17172.0,34.04019779,-118.43789579999999,OLYMPIC BLVD,SEPULVEDA BLVD,1.0,2.0,160.0,0,2948.225812,1301.348549
381,4552,62,17183,MOTOR AVE AT CLUB DR,1097,manual,17183_CLUB.MOTOR10.PDF,12484.0,114662.0,17183.0,34.040351799999996,-118.40420390000001,CLUB DR,MOTOR AVE,1.0,0.0,,0,143.3417034,813.0578942000001
382,4562,0,17187,COTNER AVE AT OLYMPIC BLVD,1098,manual,COTOLY07.PDF,14869.0,118274.0,17187.0,34.0393252,-118.43935549999999,COTNER AVE,OLYMPIC BLVD,1.0,0.0,,0,3512.8419719999997,1228.0148390000002
383,4567,455,17187,COTNER AVE AT OLYMPIC BLVD,1098,manual,COTNER_OLYMPIC_2013.PDF,14869.0,118274.0,17187.0,34.0393252,-118.43935549999999,COTNER AVE,OLYMPIC BLVD,1.0,0.0,,0,3512.8419719999997,1228.0148390000002
384,4573,2319,17191,WESTWOOD BLVD AT PICO BLVD,1099,manual,PICWE207.PDF,10208.0,111228.0,17191.0,34.04011597,-118.42848799999999,PICO BLVD,WESTWOOD BLVD,1.0,2.0,2162.0,0,2053.1578489999997,1233.355895
385,4583,388,17214,OVERLAND AVE AT ASHBY AVE,1101,manual,17214_ASHBY.OVERLAND09.PDF,17141.0,121836.0,17214.0,34.0381023,-118.42191570000001,ASHBY AVE,OVERLAND AVE,1.0,3.0,14.0,1,1087.790026,1418.326795
386,4586,688,17214,OVERLAND AVE AT ASHBY AVE,1101,manual,ASHOVE080528.PDF,17141.0,121836.0,17214.0,34.0381023,-118.42191570000001,ASHBY AVE,OVERLAND AVE,1.0,3.0,14.0,1,1087.790026,1418.326795
387,4593,532,17246,PURDUE AVE AT OLYMPIC BLVD,1103,manual,PURDUE_OLYMPIC_2013.PDF,3263.0,100627.0,17246.0,34.03704828,-118.4431624,OLYMPIC BLVD,PURDUE AVE,1.0,1.0,34.0,0,4640.752438,1170.57717
388,4630,944,17304,PICO BLVD AT SEPULVEDA BLVD,1108,manual,17304_PICO.SEPULVEDA07.PDF,26178.0,135710.0,17304.0,34.03695119,-118.4351455,PICO BLVD,SEPULVEDA BLVD,1.0,3.0,1243.6811810000002,0,3085.210608,1492.077794
389,4634,1284,17304,PICO BLVD AT SEPULVEDA BLVD,1108,manual,SEPULVEDA_PICO_2013.PDF,26178.0,135710.0,17304.0,34.03695119,-118.4351455,PICO BLVD,SEPULVEDA BLVD,1.0,3.0,1243.6811810000002,0,3085.210608,1492.077794
390,4643,89,17341,MOTOR AVE AT MANNING AVE,1111,manual,17341_MANNING.MOTOR07.PDF,21668.0,128786.0,17341.0,34.03376994,-118.41066629999999,MANNING AVE,MOTOR AVE,1.0,3.0,27.0,1,161.18534540000002,1372.6014109999999
391,4659,311,17386,NATIONAL BLVD AT CASTLE HEIGHTS AVE,1112,manual,17386_CASTLE HEIGHTS.NATIONAL07.PDF,985.0,97190.0,17386.0,34.03138404,-118.3998502,CASTLE HEIGHTS AVE,NATIONAL BLVD,1.0,1.0,48.0,0,353.3993688,2866.528585
392,4660,280,17386,NATIONAL BLVD AT CASTLE HEIGHTS AVE,1112,manual,CASNAT07 (2).PDF,985.0,97190.0,17386.0,34.03138404,-118.3998502,CASTLE HEIGHTS AVE,NATIONAL BLVD,1.0,1.0,48.0,0,353.3993688,2866.528585
393,4673,132,17438,KELTON AVE at NATIONAL BLVD,1115,manual,17438_KELTON.NATIONAL09.PDF,7912.0,107762.0,17438.0,34.02973923,-118.4226467,KELTON AVE,NATIONAL BLVD,0.0,1.0,22.0,2,1349.376113,1569.4808289999999
394,4678,220,17450,HILGARD AVE at LINDBROOK DR,1118,manual,HILGARD.LINDBROOK.170228-NDSMAN.PDF,35568.0,149960.0,17450.0,34.06033765,-118.44221409999999,HILGARD AVE,LINDBROOK DR,0.0,0.0,,0,20107.6016,3628.208497
395,4685,6425,17468,WILSHIRE BLVD at WESTWOOD BLVD,1121,manual,WESWIL081015.PDF,37555.0,97219.0,17468.0,34.05878969,-118.4438301,WESTWOOD BLVD,WILSHIRE BLVD,1.0,4.0,1387.3543650000001,0,31402.37202,3780.2957090000004
396,4686,0,17468,WILSHIRE BLVD at WESTWOOD BLVD,1121,manual,WESWI206.PDF,37555.0,97219.0,17468.0,34.05878969,-118.4438301,WESTWOOD BLVD,WILSHIRE BLVD,1.0,4.0,1387.3543650000001,0,31402.37202,3780.2957090000004
397,4713,755,17595,OLYMPIC BLVD AT WESTWOOD BLVD,1131,manual,OLYWES07 (2).PDF,26231.0,135782.0,17595.0,34.04388044,-118.43173429999999,OLYMPIC BLVD,WESTWOOD BLVD,1.0,4.0,565.0,0,2290.43085,1180.18803
398,4730,0,17641,OLYMPIC BLVD AT SAWTELLE BLVD,1135,manual,OLYSAW07.PDF,28631.0,139396.0,17641.0,34.03818673,-118.4412598,OLYMPIC BLVD,SAWTELLE BLVD,1.0,0.0,,0,4196.730206,1193.01196
399,4739,52,17652,EXPOSITION BOULEVARD S/R at WESTWOOD BLVD,1136,manual,EXPWE206.PDF,28632.0,139397.0,17652.0,34.03643938,-118.4255473,EXPOSITION BOULEVARD S/R,WESTWOOD BLVD,0.0,0.0,,0,1420.4509070000001,1199.573568
400,4742,0,17668,NATIONAL PL AT OVERLAND AVE,1137,manual,17668_NATOVE090210.PDF,14940.0,118360.0,17668.0,34.03078572,-118.4162757,NATIONAL BLVD,OVERLAND AVE,1.0,3.0,44.97019512,3,739.3789078,2564.751163
401,4744,276,17668,NATIONAL PL AT OVERLAND AVE,1137,manual,NATOVE080408.PDF,14940.0,118360.0,17668.0,34.03078572,-118.4162757,NATIONAL BLVD,OVERLAND AVE,1.0,3.0,44.97019512,3,739.3789078,2564.751163
402,4755,493,17697,OLYMPIC BLVD AT COLBY AVE,1141,manual,COLBY_OLYMPIC_2013.PDF,26244.0,135799.0,17697.0,34.03595794,-118.444985,COLBY AVE,OLYMPIC BLVD,1.0,2.0,87.0,1,4686.302872,962.7985193
403,4760,574,17705,BARRINGTON AVE AT PICO BLVD,1142,manual,17705_BARRINGTON.PICO07.PDF,5622.0,104308.0,17705.0,34.03160786,-118.4457025,BARRINGTON AVE,PICO BLVD,1.0,2.0,344.0,3,2668.410661,1256.7054460000002
404,4764,0,17705,BARRINGTON AVE AT PICO BLVD,1142,manual,BARPIC06.PDF,5622.0,104308.0,17705.0,34.03160786,-118.4457025,BARRINGTON AVE,PICO BLVD,1.0,2.0,344.0,3,2668.410661,1256.7054460000002
405,4769,3153,17708,GAYLEY AVE at WILSHIRE BLVD,1145,manual,17708_GAYLEY.WILSHIRE09.PDF,21741.0,128878.0,17708.0,34.05834808,-118.4454912,GAYLEY AVE,WILSHIRE BLVD,1.0,0.0,,0,24715.10999,3331.78134
406,4803,370,17993,4TH ST at GAFFEY ST,1154,manual,4TH.GAFFEY.130326-MAN.PDF,26295.0,135871.0,17993.0,33.74058509,-118.2923165,4TH ST,GAFFEY ST,0.0,1.0,80.0,1,782.2273942,3494.4207530000003
407,4808,469,18005,6TH ST AT GAFFEY ST,1156,manual,GAFFEY.6ST.110216-MAN.PDF,3399.0,100812.0,18005.0,33.73877118,-118.2923254,6TH ST,GAFFEY ST,0.0,0.0,,3,1042.889885,3582.4622560000003
408,4809,469,18005,6TH ST AT GAFFEY ST,1156,manual,6ST.GAFFEY.110216-MAN.PDF,3399.0,100812.0,18005.0,33.73877118,-118.2923254,6TH ST,GAFFEY ST,0.0,0.0,,3,1042.889885,3582.4622560000003
409,4811,469,18005,6TH ST AT GAFFEY ST,1156,manual,18005_GAFFEY.6ST110216.PDF,3399.0,100812.0,18005.0,33.73877118,-118.2923254,6TH ST,GAFFEY ST,0.0,0.0,,3,1042.889885,3582.4622560000003
410,4827,0,18041,9TH ST at GAFFEY ST,1161,manual,GAFFEY.9TH.130409-MAN-WILTEC.PDF,5684.0,104389.0,18041.0,33.73605096,-118.29233889999999,9TH ST,GAFFEY ST,1.0,1.0,49.0,3,1263.331181,3610.381725
411,4830,0,18041,9TH ST at GAFFEY ST,1161,manual,GAFFEY.9TH.130411-MAN-WILTEC.PDF,5684.0,104389.0,18041.0,33.73605096,-118.29233889999999,9TH ST,GAFFEY ST,1.0,1.0,49.0,3,1263.331181,3610.381725
412,4836,119,18042,9TH ST at GRAND AVE,1162,manual,GRA9TH080620.PDF,31005.0,143049.0,18042.0,33.73604337,-118.2901348,9TH ST,GRAND AVE,1.0,0.0,,0,1211.806348,3853.0168759999997
413,4837,426,18054,10TH ST at GAFFEY ST,1163,manual,18054_GAFFEY.10TH ST07.PDF,24048.0,132473.0,18054.0,33.73514388,-118.29234340000001,10TH ST,GAFFEY ST,0.0,0.0,,3,1210.638591,3636.6596979999995
414,4845,507,18074,12TH ST at GAFFEY ST,1166,manual,18074_GAFFEY.12ST10.PDF,3416.0,100834.0,18074.0,33.73333021,-118.2923524,12TH ST,GAFFEY ST,0.0,0.0,,1,1121.184643,3767.6543509999997
415,4846,313,18074,12TH ST at GAFFEY ST,1166,manual,12TH.GAFFEY.150610-NDSMAN.PDF,3416.0,100834.0,18074.0,33.73333021,-118.2923524,12TH ST,GAFFEY ST,0.0,0.0,,1,1121.184643,3767.6543509999997
416,4847,475,18109,1ST ST at GAFFEY ST,1167,manual,GAFFEY.1ST.160614-NDSMAN.PDF,23795.0,132129.0,18109.0,33.74330405,-118.2923031,1ST ST,GAFFEY ST,1.0,4.0,817.0,0,408.1877719,3140.690512
417,4850,499,18109,1ST ST at GAFFEY ST,1167,manual,18109_GAFFEY.1ST09.PDF,23795.0,132129.0,18109.0,33.74330405,-118.2923031,1ST ST,GAFFEY ST,1.0,4.0,817.0,0,408.1877719,3140.690512
418,4852,12,18189,FRONT ST at PACIFIC AVE,1168,manual,FRONT.PACIFIC.120712-MAN.PDF,30751.0,142707.0,18189.0,33.75111323,-118.28718290000002,FRONT ST,PACIFIC AVE,1.0,2.0,16.0,0,91.73255763,1001.6942240000001
419,4869,743,18220,FOUNTAIN AVE at LA MIRADA AVE,1173,manual,WILTON.LAMIRADA.160608-NDSMAN.PDF,10111.0,111109.0,18220.0,34.09376566,-118.31356699999999,LA MIRADA AVE,WILTON PL,0.0,0.0,,1,1168.800241,4998.538425
420,4870,643,18220,FOUNTAIN AVE at LA MIRADA AVE,1173,manual,18220_LAMIRADA.WILTON10.PDF,10111.0,111109.0,18220.0,34.09376566,-118.31356699999999,LA MIRADA AVE,WILTON PL,0.0,0.0,,1,1168.800241,4998.538425
421,4904,0,18270,WESTERN AVE AT SANTA MONICA BLVD,1180,manual,WESTERN.SANTAMONICA.150421-WILMAN.PDF,26053.0,135548.0,18270.0,34.09076997,-118.3091764,SANTA MONICA BLVD,WESTERN AVE,1.0,2.0,3292.0,0,1145.101891,6815.32778
422,4905,0,18270,WESTERN AVE AT SANTA MONICA BLVD,1180,manual,WESTERN.SANTAMONICA.150422-WILMAN.PDF,26053.0,135548.0,18270.0,34.09076997,-118.3091764,SANTA MONICA BLVD,WESTERN AVE,1.0,2.0,3292.0,0,1145.101891,6815.32778
423,4906,0,18270,WESTERN AVE AT SANTA MONICA BLVD,1180,manual,WESTERN.SANTAMONICA.110503-MAN.PDF,26053.0,135548.0,18270.0,34.09076997,-118.3091764,SANTA MONICA BLVD,WESTERN AVE,1.0,2.0,3292.0,0,1145.101891,6815.32778
424,4907,0,18270,WESTERN AVE AT SANTA MONICA BLVD,1180,manual,WESTERN.SANTAMONICA.110504-MAN.PDF,26053.0,135548.0,18270.0,34.09076997,-118.3091764,SANTA MONICA BLVD,WESTERN AVE,1.0,2.0,3292.0,0,1145.101891,6815.32778
425,4908,280,18270,WESTERN AVE AT SANTA MONICA BLVD,1180,manual,WESTERN.SANTAMONICA-130409-MAN-NDS.PDF,26053.0,135548.0,18270.0,34.09076997,-118.3091764,SANTA MONICA BLVD,WESTERN AVE,1.0,2.0,3292.0,0,1145.101891,6815.32778
426,4911,280,18270,WESTERN AVE AT SANTA MONICA BLVD,1180,manual,WESTERN.SANTAMONICA.130410-MAN-NDS.PDF,26053.0,135548.0,18270.0,34.09076997,-118.3091764,SANTA MONICA BLVD,WESTERN AVE,1.0,2.0,3292.0,0,1145.101891,6815.32778
427,4931,9,21795,FORMOSA AVE at HOLLYWOOD BLVD,1183,manual,HOLLYWOOD.FORMOSA.PEDCOUNT.150910-MAN.PDF,14877.0,118284.0,21795.0,34.10161025,-118.3467623,FORMOSA AVE,HOLLYWOOD BLVD,0.0,0.0,,2,2794.2061,6131.622792
428,4940,520,21798,FRANKLIN AVE at ORANGE DR,1185,manual,FRANKLIN.ORANGE.121018-MAN.PDF,35524.0,149901.0,21798.0,34.10412155,-118.34175049999999,FRANKLIN AVE,ORANGE DR,1.0,0.0,,2,2894.32152,2839.015475
429,4957,331,21819,HOLLYWOOD BLVD at MARTEL AVE,1189,manual,HOLLYWOOD.MARTEL.150617-NDSMAN.PDF,21661.0,128777.0,21819.0,34.10163024,-118.35016759999999,HOLLYWOOD BLVD,MARTEL AVE,0.0,0.0,,2,1446.650095,5549.230243
430,4971,63,21885,LA BREA AVE at DE LONGPRE AVE,1195,manual,21885_DELONGPRE.LABREA(PEDS)09.PDF,19467.0,125349.0,21885.0,34.09614736,-118.3440982,DE LONGPRE AVE,LA BREA AVE,0.0,0.0,,0,2737.8898670000003,4596.419227
431,4972,518,21885,LA BREA AVE at DE LONGPRE AVE,1195,manual,DELONGPRE.LABREA.130410.MAN.PDF,19467.0,125349.0,21885.0,34.09614736,-118.3440982,DE LONGPRE AVE,LA BREA AVE,0.0,0.0,,0,2737.8898670000003,4596.419227
432,4982,0,21973,DONA DOROTEA DR at LAUREL CANYON BLVD,1197,manual,LAURELCANYON.DONADOROTEA.170307-NDSMAN.PDF,26205.0,135745.0,21973.0,34.12695305,-118.3792449,DONA DOROTEA DR,LAUREL CANYON BLVD,0.0,0.0,,0,62.63886031,482.1631364
433,4984,36,21974,DONA MARIA DR at FRYMAN ROAD,1198,manual,DONAMARIE.FRYMAN.170307-NDSMAN.PDF,26206.0,135746.0,21974.0,34.12650546,-118.3874098,DONA MARIA DR,FRYMAN ROAD,0.0,0.0,,0,65.96419041,341.8422036
434,4990,331,22125,VERMONT AVE AT LOS FELIZ BLVD,1205,manual,22125_LOSVER120314.PDF,1026.0,97243.0,22125.0,34.11107661,-118.2918004,LOS FELIZ BLVD,VERMONT AVE,1.0,2.0,76.0,1,232.7322304,1878.660973
435,5031,309,22228,FRANKLIN AVE at KENMORE AVE,1220,manual,FRANKLIN.KENMORE.151201-NDSMAN.PDF,7977.0,107835.0,22228.0,34.105393799999995,-118.29726540000001,FRANKLIN AVE,KENMORE AVE,0.0,0.0,,0,1328.383928,4054.0976490000003
436,5032,969,22235,BRONSON AVE AT FRANKLIN AVE,1221,manual,BRONSON.FRANKLIN.171026-NDSMAN.PDF,12569.0,114778.0,22235.0,34.10525856,-118.3179946,BRONSON AVE,FRANKLIN AVE,1.0,2.0,56.0,1,1048.215948,3118.973188
437,5037,661,22235,BRONSON AVE AT FRANKLIN AVE,1221,manual,22235_BRONSON.FRANKLIN10.PDF,12569.0,114778.0,22235.0,34.10525856,-118.3179946,BRONSON AVE,FRANKLIN AVE,1.0,2.0,56.0,1,1048.215948,3118.973188
438,5042,318,22242,FRANKLIN AVE at VISTA DEL MAR AVE,1222,manual,FRANKLIN.VISTADELMAR.160615-NDSMAN.PDF,19526.0,125428.0,22242.0,34.10524137,-118.3239819,FRANKLIN AVE,VISTA DEL MAR AVE,0.0,1.0,0.0,1,1434.2821880000001,3043.0035620000003
439,5055,326,22252,FRANKLIN AVE at HARVARD BLVD,1225,manual,HARVARD_LAUGHLINPARK.FRANKLIN.171026-NDSMAN.PDF,21737.0,128874.0,22252.0,34.10537754,-118.3050297,FRANKLIN AVE,HARVARD BLVD,0.0,2.0,11.0,0,972.7109559,4471.69524
440,5059,502,22253,FRANKLIN AVE at LAS PALMAS AVE,1226,manual,FRANKLIN.LASPALMAS.130109-MAN.PDF,38236.0,104303.0,22253.0,34.10517929,-118.33643909999998,FRANKLIN AVE,LAS PALMAS AVE,0.0,2.0,40.0,1,1356.761301,4193.164456
441,5060,154,22253,FRANKLIN AVE at LAS PALMAS AVE,1226,manual,FRALAS07.PDF,38236.0,104303.0,22253.0,34.10517929,-118.33643909999998,FRANKLIN AVE,LAS PALMAS AVE,0.0,2.0,40.0,1,1356.761301,4193.164456
442,5065,176,22271,KINGSWELL AVE at RODNEY DR,1228,manual,KINROD081031.PDF,3355.0,100748.0,22271.0,34.10269332,-118.28958850000001,KINGSWELL AVE,RODNEY DR,0.0,0.0,,3,3306.032075,3441.474567
443,5070,224,22280,FRANKLIN AVE AT ALEXANDRIA AVE,1231,manual,ALEXANDRIA.FRANKLIN.110324-MAN.PDF,7999.0,107860.0,22280.0,34.1053908,-118.29837140000002,ALEXANDRIA AVE,FRANKLIN AVE,0.0,0.0,,0,1137.398014,4273.032505
444,5074,191,22282,FRANKLIN AVE at WINONA BLVD,1232,manual,WINONA.FRANKLIN.171026-NDSMAN.PDF,5637.0,104324.0,22282.0,34.10539824,-118.30202620000001,FRANKLIN AVE,WINONA BLVD,0.0,0.0,,0,821.9398022999999,4678.7157640000005
445,5082,136,22284,FRANKLIN AVE at KINGSLEY DR,1234,manual,FRAKIN06.PDF,12589.0,114804.0,22284.0,34.10539401,-118.30351280000001,FRANKLIN AVE,KINGSLEY DR,0.0,0.0,,0,866.2090849,4583.098099
